अ     a       
आलमगीर      aalamgeer       
आलमनगर      aalamnagar      
आलमपुर      aalampur        
आलमारियों     aalmaariyon     
आलमारी      aalmaaree       
आलमी    aalamee 
आलम्बन      aalamban        
आलवार aalvaar 
आलस       aalas   
आलसियों   aalasiyon       
आलसी    aalasee 
आलसीपन      aalaseepan      
आलस्य aalasya 
आलस्यजनक        aalasyajanak    
आलस्यपूर्ण  aalasyapoorn    
आला       aalaa   
आलाप    aalaap  
आलापना      aalaapanaa      
आलावा aalaavaa        
आलिंगन      aalingan        
आलिंगनबद्ध  aalinganbaddh   
आलिंगित   aalingit        
आलिंद aalind  
आलिम    aalim   
आलिया aaliyaa 
आलीशान      aaleshaan       
आलू       aaloo   
आलूबुखारा     aalobukharaa    
आलेख    aalekh  
आलेखक aalekhak        
आलेखन aalekhan        
आलेखीय      aalekheeya      
आलेखों      aalekhon        
आलेप    aalep   
आलोक    aalok   
आलोकन aalokan 
आलोकित      aalokit 
आलोचक aalochak        
आलोचकों   aalochakon      
आलोचना      aalochanaa      
आलोचनाएँ        aalochanaaen    
आलोचनाएं        aalochanaaen    
आलोचनाओं        aalochanaaon    
आलोचनात्मक  aalochanaatmak  
आलोचनावादी  aalochanavadee  
आलोचनीय   aalochaneeya    
आलोच्य      aalochya        
आलोड़न aalodan 
आलोड़ना      aalodanaa       
आलौकिक      aalaukik        
आल्टो aalto   
आल्डर aaldar  
आल्पप्रदेशीय    aalpapradesheeya        
आल्पीय      aalpeeya        
आल्प्स      aalps   
आल्हा aalhaa  
आव  aav     
आवंटन aavantan        
आवंटनअ      aavantana       
आवंटित      aavantit        
आवक       aavak   
आवक्ष aavaksh 
आवक्षमूर्ति       aavakshmoorti   
आवत       aavat   
आवधिक aavadhik        
आवधिकता   aavadhikataa    
आवनी    aavanee 
आवभगत aavabhagat      
आवर       aavar   
आवरक    aavarak 
आवरण    aavaran 
आवरणों      aavaranon       
आवर्जन      aavarjan        
आवर्जित   aavarjit        
आवर्त aavart  
आवर्तक      aavartak        
आवर्तन      aavartan        
आवर्ती      aavartee        
आवर्धक      aavardhak       
आवर्धन      aavardhan       
आवर्धित   aavardhit       
आवर्स aavars  
आवलि    aavali  
आवश्कता   aavashakataa    
आवश्यक      aavashyak       
आवश्यकता        aavashyakataa   
आवश्यकताएँ  aavashyakataaen 
आवश्यकताएं  aavashyakataaen 
आवश्यकताओं  aavashyakataaon 
आवश्यकतानुसार aavashyakataanusaar     
आवश्यक्ता     aavashyaktaa    
आवश्यता   aavashyataa     
आवसा    aavasaa 
आवा       aavaa   
आवाँ    aavaan  
आवां    aavaan  
आवागमन      aavaagaman      
आवाज    aavaaj  
आवाजाही   aavaajen        
आवाजें      aavaajen        
आवाजों      aavaajon        
आवाम    aavaam  
आवारगी      aavaaragee      
आवारा aavaraa 
आवारागर्द     aavaraagard     
आवारागर्दी  aavaragardee    
आवास    aavaas  
आवासन aavaasan        
आवासी aavasee 
आवासीय      aavaseeya       
आवासों      aavaason        
आवाहन aavaahan        
आवाह्न      aavaahan        
आवाज़    aavaaz  
आवाज़ों      aavaazon        
आविर्भाव        aavirbhaav      
आविर्भूत        aavibhoot       
आविष्करण        aavishakaran    
आविष्कर्ता  aavishakartaa   
आविष्कर्त्ता    aavishakarttaa  
आविष्कार        aavishakaar     
आविष्कारक     aavishakaarak   
आविष्कारशील       aavishakarsheel 
आविष्कारशीलता aavishakarshelataa      
आविष्कारी     aavishakaree    
आविष्कारों  aavishakaaron   
आविष्कृत        aavishakrit     
आविष्ट      aavisht 
आवृत    aavrit  
आवृति aavriti 
आवृतियों        aavritiyon      
आवृत्तबीजी  aavrittbejee    
आवृत्ति   aavriti 
आवृत्तिदर्शी    aavrittidarshee 
आवृत्तियाँ  aavrittiyaan    
आवृत्तियां  aavrittiyaan    
आवृत्तियों  aavrittiyon     
आवृ्ति      aavriti 
आवे       aave    
आवें    aaven   
आवेंगे      aavenge 
आवेग    aaveg   
आवेगपूर्ण     aavegpoorn      
आवेगहीन   aavegheen       
आवेगिता   aavegitaa       
आवेगी aavegee 
आवेगों      aavegon 
आवेदक aavedak 
आवेदकों   aavedakon       
आवेदन aavedan 
आवेदनपत्रों       aavedanpatron   
आवेदनीय   aavedaneeya     
आवेदनों   aavedanon       
आवेदित      aavedit 
आवेश    aavesh  
आवेशपूर्ण     aaveshpoorn     
आवेशित      aaveshit        
आवेशों      aaveshon        
आवेष्टन   aaveshtan       
आवेष्टित        aaveshtit       
आव्यूह      aavyooh 
आव्रजन      aavrajan        
आव्हान      aavhaan 
आश  aash    
आशंकनीय   aashankeeya     
आशंका aashankaa       
आशंकाएँ   aashankaaen     
आशंकाएं   aashankaaen     
आशंकाओं   aashankaaon     
आशंकाजनक        aashankaajanak  
आशंकाप्रद     aashankaaprad   
आशंकावान        aashankavaan    
आशंकित      aashankit       
आशंसन aashankan       
आशना    aashanaa        
आशनाई aashanaai       
आशय       aashya  
आशयों aashayon        
आशवासन      aashvaasan      
आशा       aashaa  
आशाएं aashaaen        
आशाओं aashaaon        
आशाजनक      aashaajanak     
आशातीत      aashateet       
आशान्वित        aashaanvit      
आशापूर्णा     aashapornaa     
आशापूर्वक     aashapoorvak    
आशामय aashaamaya      
आशायें      aashaaen        
आशारानी   aasharanee      
आशालता      aashalataa      
आशावाद      aashavaad       
आशावादिता     aashavaditaa    
आशावादी   aashavadee      
आशावान      aashavaan       
आशाहीन      aashaheen       
आशिक    aashik  
आशिकी aashikee        aashiqui
आशिम    aashim  
आशियाँ      aashiyaan       
आशियाना   aashiyanaa      
आशियाने   aashiyaane      
आशिर्वाद        aashirvaad      
