अ     A
आर्द्र      aardra
आर्द्रक   aardrak
आर्द्रकर        aardrkar
आर्द्रकारक  aadrakarak
आर्द्रता        aadrata
आर्द्रतामापी    aadratamapi
आर्द्रतारहित    aadratarahit
आर्द्रा   aadra
आर्द्रीकरण  aardrikaran
आर्नल्ड   arnold
आर्पेजिओ        aarpejiyo
आर्म    aaram
आर्मस्ट्रांग    aarmstrong
आर्मी army
आर्मीनिया     armenia
आर्मीनियाई  aarminiae
आर्मेचर   armeture
आर्मेनियन     aarmenium
आर्मेनिया     aarmenia
आर्मेनियाई  aarmeniai
आर्य    arya
आर्यन aryan
आर्यपुत्र     aryaputra
आर्यभट      aaryabhat
आर्यभटीय        aryabhatiya
आर्यभट्ट        aryabhat
आर्यभाषाओं  aryavashayon
आर्यसमाज        aryasamaj
आर्या aarya
आर्यावर्त     aryawarat
आर्यिका   aaryika
आर्यों      aaryon
आर्लिन्गटन  arlington
आर्शिवाद        ashirbad
आर्शीवाद        ashirvad
आर्सीन      arsin
आर्सेनल   arsenal
आर्सेनाइट     arsenite
आर्सेनिक        arsenic
आर्सेलर   arselar
आरज़ू    aarju
आलंकारिक        aalankarik
आलंब    aalambh
आलंबन aalamban
आलंबी aalambi
आलपिन alpin
आलपीन alpin
आलप्पुष़ा     aalppusha
आलमआरा      alamara
आलमगीर      alamgir
आलमनगर      alamnagar
आलमपुर      alampur
आलमारियों     almariyon
आलमारी      almari
आलमी    almi
आलम्बन      aalamban
आलवार aalwar
आलस       aalas
आलसियों   aalsiyon
आलसी    aalsi
आलसीपन      aalsipan
आलस्य aalasya
आलस्यजनक        aalasyajanak
आलस्यपूर्ण  aalaspurn
आला       aala
आलाप    aalap
आलापना      aalapna
आलावा aalawa
आलिंगन      aalingn
आलिंगनबद्ध  aalingnbadh
आलिंगित   aalingit
आलिंद aalindh
आलिम    aalim
आलिया aaliya
आलीशान      alishan
आलू       aalu
आलूबुखारा     aalubokhra
आलेख    aalekh
आलेखक aalekhak
आलेखन aalekhan
आलेखीय      aalekhiye
आलेखों      aalekhon
आलेप    aalep
आलोक    aalok
आलोकन aalokan
आलोकित      aalokit
आलोचक aalochak
आलोचकों   aalochako
आलोचना      aalochana
आलोचनाएँ        aalochnaye
आलोचनाएं        aalochanaye
आलोचनाओं        aalochnao
आलोचनात्मक  aalochnatmak
आलोचनावादी  aalochanawadi
आलोचनीय   aalochniye
आलोच्य      aalochya
आलोड़न aaloran
आलोड़ना      aalorana
आलौकिक      aalaukik
आल्टो alto
आल्डर older
आल्पप्रदेशीय    alpradeshiye
आल्पीय      alpiye
आल्प्स      alps
आल्हा allah
आव  aav
आवंटन aavwantan
आवंटनअ      aawantanao
आवंटित      aawantit
आवक       aawak
आवक्ष aawaksh
आवक्षमूर्ति       aawakshmurti
आवत       aawat
आवधिक awadhik
आवधिकता   awadhikata
आवनी    awani
आवभगत awabhagat
आवर       aawar
आवरक    awarak
आवरण    awarann
आवरणों      awarano
आवर्जन      awarjan
आवर्जित   awarjit
आवर्त awarth
आवर्तक      awartak
आवर्तन      awartan
आवर्ती      awarti
आवर्धक      awardhak
आवर्धन      awardhan
आवर्धित   awardhit
आवर्स awars
आवलि    aawli
आवश्कता   awashyakta
आवश्यक      awashyak
आवश्यकता        awashyakta
आवश्यकताएँ  awashaktayen
आवश्यकताएं  awashaktayen
आवश्यकताओं  awashaktaon
आवश्यकतानुसार awakshyaktanusar
आवश्यक्ता     awashyakta
आवश्यता   awashyta
आवसा    aawsa
आवा       aawa
आवाँ    aawan
आवां    aawa
आवागमन      aawagman
आवाज    aawaz
आवाजाही   aawajahi
आवाजें      aawaze
आवाजों      aawajon
आवाम    aawam
आवारगी      aawargi
आवारा aawara
आवारागर्द     awaragard
आवारागर्दी  awaragardi
आवास    aawas
आवासन aawasan
आवासी aawasi
आवासीय      aawasiye
आवासों      aawason
आवाहन aawahan
आवाह्न      aawahn
आवाज़    aawaz
आवाज़ों      aawazon
आविर्भाव        aawibharav
आविर्भूत        aawirbhut
आविष्करण        aawishkaran
आविष्कर्ता  aawishkarta
आविष्कर्त्ता    aawishkarta
आविष्कार        aawishkar
आविष्कारक     aawishkarak
आविष्कारशील       aawishkarshil
आविष्कारशीलता aawishkarshilta
आविष्कारी     aawishkari
आविष्कारों  aawishkaron
आविष्कृत        aawishkrit
आविष्ट      aawisht
आवृत    aawrith
आवृति aawrithi
आवृतियों        aawrithiyon
आवृत्तबीजी  aawritbiji
आवृत्ति   aawrithi
आवृत्तिदर्शी    aawritidarshi
आवृत्तियाँ  aawritiyan
आवृत्तियां  aawritiyan
आवृत्तियों  aawritiyon
आवृ्ति      aawuti
आवे       aave
आवें    aaven
आवेंगे      aavenge
आवेग    aaveg
आवेगपूर्ण     aavegpurn
आवेगहीन   aaveghin
आवेगिता   aavegita
आवेगी aavegi
आवेगों      aavego
आवेदक aavedak
आवेदकों   aavedkon
आवेदन aavedan
आवेदनपत्रों       aavedanpatron
आवेदनीय   aavedniye
आवेदनों   aavedno
आवेदित      aavedit
आवेश    aawesh
आवेशपूर्ण     aaweshpurn
आवेशित      aaweshit
आवेशों      aaweshon
आवेष्टन   aaweshton
आवेष्टित        aaweshit
आव्यूह      aawyuhh
आव्रजन      aawrajan
आव्हान      awahan
आश  aash
आशंकनीय   aashankiye
आशंका aashanka
आशंकाएँ   aashankaye
आशंकाएं   aashankaye
आशंकाओं   aashankaon
आशंकाजनक        aashankajanak
आशंकाप्रद     aashankaprad
आशंकावान        aashankawan
आशंकित      aanshkit
आशंसन aanshasan
आशना    aashna
आशनाई aashnai
आशय       aashaye
आशयों aashyon
आशवासन      aashwasan
आशा       asha
आशाएं ashayen
आशाओं ashayon
आशाजनक      ashajanak
आशातीत      ashatit
आशान्वित        ashanwit
आशापूर्णा     ashapurna
आशापूर्वक     ashapurvak
आशामय ashamay
आशायें      ashayen
आशारानी   asharani
आशालता      ashalta
आशावाद      ashabad
आशावादिता     ashawadita
आशावादी   ashawadi
आशावान      ashawan
आशाहीन      ashahin
आशिक    aashiq
आशिकी aashiqi
आशिम    aashim
आशियाँ      aashiyan
आशियाना   aashiyana
आशियाने   aashiyane
आशिर्वाद        ashirvad
आशिष    aashish
आशिक़    aashik
आशिक़ा aashika
आशिक़ी aashiki
आशी       aashik
आशीर्वचन        aashirwachan
आशीर्वाद        aashirvad
