अ     a
आलोचनाएँ        aalochanaye
आलोचनाएं        aalochanaye
आलोचनाओं        aalochanao
आलोचनात्मक  aalochanatmak
आलोचनावादी  aalochanavadi
आलोचनीय   aalochaniy
आलोच्य      aalochya
आलोड़न aalodna
आलोड़ना      aalodna
आलौकिक      aaloukik
आल्टो aalto
आल्डर aaldar
आल्पप्रदेशीय    aalpapradeshiy
आल्पीय      aalpiy
आल्प्स      aalpsa
आल्हा aalha
आव  aawa
आवंटन aavantan
आवंटनअ      aanvatan a
आवंटित      aawantit
आवक       aawak
आवक्ष aawaksha
आवक्षमूर्ति       aawakshamurti
आवत       aawat
आवधिक aawadhik
आवधिकता   aawadhikta
आवनी    aawani
आवभगत aawabhagat
आवर       aawar
आवरक    aawarak
आवरण    aawaran
आवरणों      aavarano
आवर्जन      aawarjan
आवर्जित   aawartit
आवर्त aawart
आवर्तक      aawartak
आवर्तन      aawartan
आवर्ती      aawarti
आवर्धक      aawardhak
आवर्धन      aawardhan
आवर्धित   aawardhit
आवर्स aawarsa
आवलि    aawali
आवश्कता   aawashkata
आवश्यक      aawashyak
आवश्यकता        aawashyakata
आवश्यकताएँ  aavashyakataen
आवश्यकताएं  aavashyakataen
आवश्यकताओं  aavashyakataon
आवश्यकतानुसार aavashyakataanusaar
आवश्यक्ता     aawashyakta
आवश्यता   aawashyata
आवसा    awasa
आवा       aawaa
आवाँ    aavaan
आवां    aavaan
आवागमन      aawagaman
आवाज    aawaj
आवाजाही   aawajahi
आवाजें      aawajen
आवाजों      aawajo
आवाम    aawaam
आवारगी      aawaargi
आवारा aawaara
आवारागर्द     aawaragard
आवारागर्दी  aawaaragardi
आवास    aawaas
आवासन aawaasan
आवासी aawaasi
आवासीय      aawaasiya
आवासों      aawaso
आवाहन aawaahan
आवाह्न      aawaahn
आवाज़    aawaaz
आवाज़ों      aawazo
आविर्भाव        aavirbhaav
आविर्भूत        aavirbhut
आविष्करण        aabishkaran
आविष्कर्ता  aavishkarta
आविष्कर्त्ता    aavishkartta
आविष्कार        aavishkar
आविष्कारक     aavishkarak
आविष्कारशील       aavishkarashil
आविष्कारशीलता aavishkarashilta
आविष्कारी     aavishkari
आविष्कारों  aavishkaro
आविष्कृत        aaviskrit
आविष्ट      aavisht
आवृत    aabrit
आवृति aavriti
आवृतियों        aavritiyon
आवृत्तबीजी  aavrittbaji
आवृत्ति   aavritti
आवृत्तिदर्शी    aavrittidarshi
आवृत्तियाँ  aabrittiya
आवृत्तियां  aavritiyan
आवृत्तियों  aavritiyon
आवृ्ति      aavriti
आवे       aave
आवें    aaven
आवेंगे      aavenge
आवेग    aavega
आवेगपूर्ण     aavegapurna
आवेगहीन   aavegahina
आवेगिता   aavegita
आवेगी aavegi
आवेगों      aavegon
आवेदक aavedak
आवेदकों   aavedakon
आवेदन aavedan
आवेदनपत्रों       aavedanpatron
आवेदनीय   aavedaniya
आवेदनों   aavedano
आवेदित      aavedit
आवेश    aavesh
आवेशपूर्ण     aaveshapurn
आवेशित      aaveshit
आवेशों      aaveshon
आवेष्टन   aaveshtan
आवेष्टित        aaveshtit
आव्यूह      aavyuh
आव्रजन      aawrajan
आव्हान      aawhan
आश  aash
आशंकनीय   aashankaniya
आशंका aashanka
आशंकाएँ   aashankaen
आशंकाएं   aashankaen
आशंकाओं   aashankaon
आशंकाजनक        aashankajanak
आशंकाप्रद     aashankaprad
आशंकावान        aashankawan
आशंकित      aashankit
आशंसन aashansan
आशना    aashana
आशनाई aashanaaii
आशय       aashaya
आशयों aashayon
आशवासन      aashawasan
आशा       aasha
आशाएं aashaen
आशाओं aashaon
आशाजनक      aashajanak
आशातीत      aashatit
आशान्वित        aashanwit
आशापूर्णा     aashapurna
आशापूर्वक     aashapurvak
आशामय aashamay
आशायें      aashaaye
आशारानी   aasharani
आशालता      aashalata
आशावाद      aashawad
आशावादिता     aashawadita
आशावादी   aashawadi
आशावान      aashawan
आशाहीन      aashaahin
आशिक    aashik
आशिकी aashiki
आशिम    aashim
आशियाँ      aashiya
आशियाना   aashiyana
आशियाने   aashiyane
आशिर्वाद        aashirwad
आशिष    aashish
आशिक़    aashiq
आशिक़ा aashiqa
आशिक़ी aashiqee
आशी       aashi
आशीर्वचन        aashirvachan
आशीर्वाद        aashirwad
आशीर्वादात्मक aashirwadatmak
आशीष    aashish
आशु       aashu
आशुग    aashug
आशुतोष      aashutosh
आशुप्रभावित       aashuprabhavit
आशुरचना   aashurachana
आशुलिपि   aashulipi
आशुलिपिक        aashulipik
आशूरी aashuri
आशोधन aashodhan
आश्चर्य   aashcharya
आश्चर्यकारी       aashicharyakari
आश्चर्यचकित       aashcharyachakit
आश्चर्यजनक  aashcharyajanak
आश्चर्यपूर्वक aashcharyapurvak
आश्चर्यलोक  aashcharyalok
आश्चर्यान्वित aashcharyanvit
आश्चर्यों     aashcharon
आश्रम aashram
आश्रमवासी     aashramwasi
आश्रमों   aashramo
आश्रय ashraya
आश्रयदाता     aashrayadata
आश्रयदाती     aashrayadati
आश्रयस्थल     aashrayasthal
आश्रयों   aashrayon
आश्रित      aashrit
आश्रितों        aashroton
आश्वस्त   aashwast
आश्वस्ति        aashwasti
आश्वासन   aashwasan
आश्वासना        aashwasana
आश्वासनीय     aashwasaniy
आश्वासनों     aasvasano
आश्वासित        aashwasit
आश्वासी   aashwasi
आश्विन      aashwin
आषाढ    aashadh
आषाढ़    aashadh
आस  aasa
आसंग    aasang
आसंजक aasanjak
आसंजन aasanjan
आसंजनशीलता  aasanjanshilata
आसंजित      aasanjit
आसकत    aasakat
आसकती aasakti
आसक्त aasakt
आसक्ति      aasakti
आसज्जा      aasajja
आसन       aasan
आसनसोल      aasansol
आसनों aasanon
आसन्दी      aasandi
आसन्न aasanna
आसन्नता   aasannta
आसपास aasapas
आसफ       aasaf
आसमाँ aasamaa
आसमान aasaman
आसमानी      aasamani
आसमानों   aasamanon
आसरा    aasara
आसरे    aasare
आसवक    aasawak
आसवन    aasawan
आसवनी aasawani
आसवित aasawit
आसा       aasaa
आसान    aasaan
आसानी aasaani
आसाम    aasaam
आसार    aasaar
आसाराम      aasaaram
आसारामजी        aasaaramji
आसिफ    aasif
आसियान      aasiyana
आसियाना   aasiyanaa
आसिफ़    aasif
आसीन    aasin
आसीस    aasis
आसुत    aasut
आसुर    aasur
आसुरी aasuri
आसू       aasu
आसूचना      aasuchana
आसेधक aasedhak
आस्क    aask
आस्कर aaskar
आस्की aaski
आस्क्ति   aaskit
आस्टसीलस्कप       aastasilaskap
आस्टिन      aastin
आस्ट्रिया     aastriya
आस्ट्रियाई  aastriyaii
आस्ट्रेलियन       aastreliyan
आस्ट्रेलिया       aastreliya
