अ     a
आनुवंशिकीविद् anuvanshikevid
आनुवांशिक     anuvanshik
आनुवांशिकता       anuvanshikta
आनुवांशिकी  anuvanshike
आनुवांशिकीविज्ञानी  anuvanshikevigyane
आनुषंगिक        anushangik
आनुषांगिक     anushangik
आने       ane
आनेवाला   anewala
आनेवाली   anewale
आनेवाले   anewale
आनेवालों        anewalon
आन्तरिक   antarik
आन्तर्राष्ट्रीयता     antarashtreyata
आन्दोलक   andolak
आन्दोलन   andolan
आन्दोलनकारियों      andolankariyon
आन्दोलनों     andolanon
आन्द्रे   andre
आन्ध्र      andhra
आन्ध्रप्रदेश    andhrapradesh
आन्नद anand
आन्नदोत्सव  anandotsav
आप  ap
आपका    apka
आपकाजी      apkaje
आपकी    apke
आपके    apke
आपको    apko
आपकों apkon
आपजात्य   apjatya
आपटे    apte
आपतिजनक   apatijanak
आपत्ति      apati
आपत्तिकर्ता       apatikarta
आपत्तिजनक     apatijank
आपत्तिपूर्ण       apatipoorn
आपत्तियां     apatiyan
आपत्तियों     apatiyon
आपत्तिहीन     apatihen
आपद       apad
आपदा    apada
आपदाएँ      apadaen
आपदाओं      apadaon
आपदाग्रस्त  apadagrast
आपना    apana
आपने    apane
आपन्न apana
आपबीती      apabete
आपमें apamen
आपराधिक   aparadhik
आपरेटर      aparetor
आपरेटिंग        apareting
आपरेशन      apareshan
आपरेशनों        apareshanon
आपलोग apalog
आपस       apas
आपसदारी   apasdare
आपसी    apase
आपसे    apase
आपही    apahe
आपा       apa
आपात    apat
आपातकाल   apatkal
आपातकालीन     apatkalen
आपातस्थिति  apatasthiti
आपाधापी   apadhape
आपु       apu
आपूरण apooran
आपूर्ति   apoorti
आपूर्तिकर्ता    apoortikarta
आपूर्तिकर्ताओं      apoortikartaon
आपूर्तियाँ  apoortiyan
आपे       ape
आपेक्ष      apeksh
आपेक्षिक        apekshik
आपेक्षिकता  apekshikata
आपेक्षिकीय  apekshikeya
आपेक्षित        apekshit
आपो       apo
आप्टे apte
आप्त    apta
आप्तता      aptata
आप्ति apti
आप्तोक्ति     aptokti
आप्रवास   apravas
आप्रवासियों       apravasiyon
आप्रवासी        apravase
आप्लावित        aplavit
आप्लुत      aplut
आफ  af
आफत       afat
आफताब aftab
आफिस    afis
आफिसर afisar
आफीसर afesar
आफ्टर aftar
आबंटन abantan
आबंटनों   abantanon
आबंटित      abantit
आबंटी abante
आबकारी      abakare
आबखोरा      abakhora
आबद्ध abadh
आबनूसी      abnose
आबरू    abaroo
आबहवा abahava
आबाद    abad
आबादकार   abadkar
आबादानी   abadane
आबादियों        abadiyon
आबादी abade
आबी       abe
आबू       aboo
आबोहवा      abohava
आभा       abha
आभामंडल   abhamandal
आभार    abhar
आभारी abhare
आभाव    abhav
आभास    abhas
आभासी abhase
आभिजात्य        abhijatya
आभीर    abher
आभूषण abhooshan
आभूषणों   abhooshanon
आभूषित      abhooshit
आम  am
आमंत्रण   amantran
आमंत्रित        amantrit
आमंत्रितअना       amantritana
आमचुनाव   amchunav
आमतौर amtaur
आमद       amad
आमदनी amadane
आमना    amana
आमने    amane
आमन्त्रण        amantran
आमन्त्रित     amantrit
आमरण    amaran
आमलकी amalake
आमला    amala
आमलेट amalet
आमवात amavat
आमवाती      amavate
आमादा amada
आमान    aman
आमार    amar
आमाल    amal
आमाशय amashaya
आमिर    amir
आमिल    amil
आमीन    amen
आमुख    amukh
आमूल    amool
आमेर    amer
आमों    amon
आमोद    amod
आमोन    amon
आम्र    amra
आम्रकुंज        amrakunj
आम्रपाली        amrapale
आय  aya
आयंगर ayangar
आयकर    ayakar
आयडाहो      ayadaho
आयड्रॉपर        ayadraper
आयत       ayat
आयतन    ayatan
आयताकार   ayatakar
आयतुल्ला        ayatula
आयतें ayaten
आयतों ayaton
आयद       ayad
आयन       ayan
आयनन    ayanan
आयनिक ayanik
आयनित ayanit
आयनीकरण   ayanekaran
आयर       ayar
आयरन    ayaran
आयरलैंड   ayarlaind
आयरलैंडवासी       ayarlaindvase
आयरलैण्ड        ayarlaind
आयरलैण्डवासी    ayarlaindvase
आयरिश ayarish
आयरी    ayare
आयर्स ayars
आयल       ayal
आयलर    ayalar
आयलैंड      ayalaind
आयशा    ayasha
आयस       ayasha
आया       aya
आयात    ayat
आयातक ayatak
आयातकों   ayatakon
आयातित      ayatit
आयाम    ayam
आयामी ayame
आयामों      ayamon
आयी       aye
आयीं    ayen
आयु       ayu
आयुक्त      ayukt
आयुक्तों        ayukton
आयुध    ayudh
आयुधों      ayudhon
आयुर्विज्ञान    ayurvigyan
आयुर्वेद        ayurved
आयुर्वेदाचार्य      ayurvedacharya
आयुर्वेदिक  ayurvedik
आयुवर्ग   ayuvarg
आयुष    ayush
आयुषी ayushe
आयुष्मान        ayushman
आये       aye
आयें    ayen
आयेंगे      ayenge
आयेंगें   ayengen
आयेगा ayega
आयेगी ayege
आयो       ayo
आयोग    ayog
आयोगों      ayogon
आयोजक ayojak
आयोजकों   ayojako
आयोजन ayojan
आयोजनों   ayojanon
आयोजिक      ayojik
आयोजित      ayojit
आयोटा ayota
आयोडाइड   ayodaid
आयोडिन      ayodin
आयोडीन      ayoden
आयोनिक      ayonik
आयोनियन   ayoniyam
आयोनी ayone
आयोवा ayova
आर  ar
आरंगुटान        arangutan
आरंभ    arambh
